id,type,code,latin,persian,description,parent_id,is_active,is_default
4ea77e87-68ce-4889-943b-a2bf5dd375c7,ENUM_TYPE,OPE-KHTRANS,Know-How Transfer,نیاز به انتقال دانش فنی (Know-How),تأثیر: مذاکره مستقیم (ترک تشریفات). مستند: بند «ب» ماده ۲۱.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
958b348b-bc6d-4d51-a520-c0649bd839bb,ENUM_TYPE,OPE-LOT,Multiple Lots,تقسیم معامله به بسته‌های اجرایی (Lot Structure),تأثیر: امکان روش متفاوت برای هر بسته. مستند: عرف پروژه‌های بزرگ.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
22778572-4a38-4361-b3c3-625361ec0f4a,ENUM_TYPE,STR,Strategic & Macro Factors,عوامل استراتژیک و کلان,دسته‌بندی: عواملی که بر اساس تأثیر بر اهداف ملی، امنیت اقتصادی یا برنامه‌های توسعه انتخاب می‌شوند.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
f23c3477-a3fb-4318-aee1-e56865132616,ENUM_TYPE,STR-NATINF,Critical National Infrastructure,پروژه‌های زیرساختی حیاتی و کلان ملی,تأثیر: مناقصه عمومی دو مرحله‌ای + نظارت ملی. مستند: قوانین بودجه.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
68836f93-5b84-4e29-837b-27c61f3ebf5b,ENUM_TYPE,STR-STRAT,Strategic Transactions,معاملات راهبردی تأثیرگذار بر ظرفیت تولید ملی,تأثیر: مناقصه عمومی دو مرحله‌ای + گزارش به کمیسیون عالی. مستند: دستورالعمل وزارت صمت.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
b56ae520-f4d3-41ff-b89c-38b8a6f3e59c,ENUM_TYPE,STR-POLSENS,Politically / Reputational Sensitive,معاملات دارای حساسیت سیاسی یا تصویر عمومی,تأثیر: لزوم شفافیت حداکثری (مناقصه عمومی). مستند: قانون ارتقای سلامت نظام اداری.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
e3ac6675-35ff-42c0-9141-e3274599ff77,ENUM_TYPE,STR-PROGRAM,Multi-Year Development Program,برنامه چندساله توسعه (Portfolio / Macro-Level),تأثیر: تصویب کلیات در هیئت مدیره و تفکیک به پروژه‌های فرعی. مستند: سیستم برنامه‌ریزی دولتی.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
6d2b22f9-8791-4bb3-a9ca-e26816e2c1fb,ENUM_TYPE,SEC,Security & Defense Factors,عوامل امنیتی و دفاعی,دسته‌بندی: عواملی که ناشی از ضرورت حفظ اسرار، امنیت ملی یا شرایط اضطراری دفاعی است.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
d00df109-6e87-4771-b456-1b6179dedd87,ENUM_TYPE,SEC-CLASS,Classified / Military / National Security,معاملات محرمانه، نظامی یا دارای جنبه امنیت ملی,تأثیر: ترک تشریفات کامل. مستند: ماده ۲۳.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
c4fdc0e5-c029-4058-a7e2-2b5148a0d838,ENUM_TYPE,SEC-EMERG,Emergency / Crisis,معاملات در شرایط اضطراری (جنگ، بلایای طبیعی),تأثیر: ترک تشریفات با مجوز فوری. مستند: ماده ۲۲.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
02041e4a-4b2e-40a5-83d1-e82a7f5d7864,ENUM_TYPE,TIM,Time & Urgency Factors,عوامل زمانی و فوریت,دسته‌بندی: عواملی که بر اساس محدودیت زمانی حاد یا توقف تولید تعیین می‌شوند.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
3ca50c88-d159-431e-93aa-7e7fc7f39b20,ENUM_TYPE,TIM-URGPROD,Urgency Due to Production Stop,فوریت ناشی از توقف تولید یا اختلال در خدمات حیاتی,تأثیر: ترک تشریفات با تأیید کمیسیون. مستند: تبصره ماده ۲۲.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
1dc5615a-7285-4cb6-84db-8e023ffa6c06,ENUM_TYPE,TIM-SEASLIM,Severe Time Constraint,محدودیت زمانی شدید (فصل کاری کوتاه),تأثیر: کاهش زمان فراخوان، مناقصه محدود یا ترک تشریفات. مستند: عرف خاص.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
061f161e-6974-43a7-9916-941db3184038,ENUM_TYPE,MKT,Market & Competition Factors,عوامل بازار و رقابت,دسته‌بندی: عواملی که بر اساس تعداد تأمین‌کنندگان، ساختار بازار و رقابت پذیری انتخاب می‌شوند.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
e342548d-7335-49ee-a983-98ae73b902c5,ENUM_TYPE,MKT-COMPET,Highly Competitive Market,بازار رقابتی با تعداد زیاد تأمین‌کنندگان,تأثیر: مناقصه عمومی یک مرحله‌ای. مستند: ماده ۱۱.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
7855c625-445a-4b55-ab91-a3b0ac10f488,ENUM_TYPE,MKT-LIMSUP,Limited Number of Qualified Suppliers,بازار با تعداد محدود تأمین‌کنندگان واجد شرایط,تأثیر: مناقصه محدود (Selective Tender). مستند: ماده ۱۱.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
5d2b6e93-2133-420f-b9e8-ffae5f4ce390,ENUM_TYPE,MKT-DOMSUP,Dominant Supplier,وجود تأمین‌کننده غالب (انحصار عملی),تأثیر: بررسی امکان رقابت، در غیر این صورت ترک تشریفات. مستند: بند «ب» ماده ۲۱.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
2572097b-5460-46e1-9298-c85a8fbe36f2,ENUM_TYPE,MKT-VOLAT,High Market Price Volatility,نوسانات شدید قیمت در بازار,تأثیر: کوتاه کردن اعتبار پیشنهادها، استفاده از تعدیل قیمت. مستند: بخشنامه‌های تعدیل.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
c4c6fe77-649f-4c46-9175-bf3c7f6799ff,ENUM_TYPE,RSK,Risk & Assurance Factors,عوامل ریسک و تضمین,دسته‌بندی: عواملی که ناشی از نیاز به تضمین‌های بالا، ریسک فساد یا احتمال تغییرات زیاد است.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
cebf8fc5-a65a-4f9b-b668-6042ed144f96,ENUM_TYPE,RSK-HIGHGRT,High Guarantee Requirements,نیاز به تضمین‌های بالا (پیش‌پرداخت، حسن انجام کار),تأثیر: تعیین الزامات در اسناد مناقصه (تأثیر غیرمستقیم). مستند: شرایط عمومی پیمان.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
d5592bd3-f679-497b-b44d-817812a238e1,ENUM_TYPE,RSK-CORRUPT,High Corruption / Collusion Risk,ریسک فساد و تبانی بالا,تأثیر: الزام به مناقصه عمومی الکترونیک (ستاد). مستند: قانون سلامت اداری.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
9d2907a6-1c2c-42e1-aa26-b65347745dff,ENUM_TYPE,RSK-VARIAT,High Risk of Variations,پروژه با احتمال تغییرات زیاد (Variation),تأثیر: انتخاب روش‌های منعطف (قیمت واحد). مستند: ماده ۲۹ شرایط عمومی.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
d79d9875-85d4-41d9-81af-32019693b034,ENUM_TYPE,ENV,Environmental & International Factors,عوامل محیطی و بین‌المللی,دسته‌بندی: عواملی که ناشی از سرمایه‌گذاری خارجی، تحریم‌ها، فاینانس یا الزامات زیست‌محیطی است.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
57fe7922-62c6-4606-8b38-c97611221579,ENUM_TYPE,ENV-FDI,Foreign Direct Investment,"معاملات با مشارکت سرمایه‌گذار خارجی (FDI, JV)",تأثیر: مذاکره رقابتی یا مناقصه محدود بین‌المللی. مستند: FIPPA.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
8858dcce-a009-4edb-97e2-15922b28097c,ENUM_TYPE,ENV-FINANCE,Financed by International Credit Lines,معاملات مشمول تأمین مالی از طریق فاینانس,تأثیر: رعایت ضوابط تأمین‌کننده مالی. مستند: موافقتنامه‌های فاینانس.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
821c6927-b6c7-4fb3-bb6a-dd095bf28f3b,ENUM_TYPE,ENV-SANCTION,Sanctions / Trade Restrictions,تحریم‌ها و محدودیت‌های بین‌المللی,تأثیر: محدود شدن به تأمین‌کنندگان داخلی → مناقصه محدود یا ترک تشریفات. مستند: قوانین مقاومتی.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
7f10af01-7a45-4e50-be8a-feac478dc8d4,ENUM_TYPE,ENV-GREEN,Environmental & Sustainability,الزامات زیست‌محیطی و پایداری (Green Procurement),تأثیر: افزودن معیارهای سبز (ترجیحاً مناقصه دو مرحله‌ای). مستند: قوانین محیط زیست.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
a0649eec-6d23-420e-aeed-9a861561d94d,ENUM_TYPE,ENV-FREEZONE,Free Trade Zones,معاملات در مناطق آزاد تجاری-صنعتی,تأثیر: مقررات ساده‌تر (استعلام بها یا مذاکره مستقیم). مستند: قانون مناطق آزاد.,f936bf14-b3ef-4bad-829a-68ba481a92d2,true,false
f8234a5b-e770-4650-8448-9b990a16cdf3,ENUM_TYPE,ENUM_CONTRACT_CONDITION,شرایط سطح کلان معامله,شرایط سطح کلان معامله,Parent category for شرایط سطح کلان معامله,,true,false
f31fd8c5-f465-4102-9cce-9ab155e47fa9,ENUM_TYPE,PSC,Particular / Special Conditions,شرایط خصوصی,مجموعه‌ای از شروط خاص است که برای تکمیل شرایط عمومی، متناسب با وضعیت و ماهیت یک پیمان خاص تنظیم می‌شود. این شرایط به هیچ وجه نباید ناقض شرایط عمومی باشد و اولویت تفسیر با آن است.,f8234a5b-e770-4650-8448-9b990a16cdf3,true,false
dd956d76-5467-4fa3-9bc8-4b38229083f7,ENUM_TYPE,GC,General Conditions,شرایط عمومی,برگرفته از نشریه ۴۳۱۱ سازمان برنامه و بودجه، چارچوب استاندارد و الزام‌آوری است که بر تمام قراردادهای پیمانکاری دولتی حاکم است.,f8234a5b-e770-4650-8448-9b990a16cdf3,true,false
e533b82b-145e-494b-a35e-2b6db5833e65,ENUM_TYPE,CDC,Contract Documents,شرایط اسناد پیمان,مجموعه اسنادی است که شامل موافقتنامه، شرایط عمومی، شرایط خصوصی، نقشه‌ها، مشخصات فنی و فهرست بها می‌شود و کل طرفین را تعیین می‌کند.,f8234a5b-e770-4650-8448-9b990a16cdf3,true,false
293ad58b-6033-4f7f-924f-92a14d83e881,ENUM_TYPE,ENUM_TRANSACTION_METHOD,روش‌ انجام معامله,روش‌ انجام معامله,Parent category for روش‌ انجام معامله,,true,false
b1464dd8-61a4-4b74-8854-f307ab5bbe09,ENUM_TYPE,OT,Open Tender,مناقصه عمومی,برای معاملات بزرگ بالای سقف تعیین‌شده در آیین‌نامه معاملات دولتی؛ فراخوان عمومی منتشر می‌شود. مناسب خرید تجهیزات سنگین، احداث کارخانه.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
90a0ce72-9f8c-463c-8491-0c2dfdfda49f,ENUM_TYPE,LT,Limited Tender,مناقصه محدود,دعوت از تعداد مشخصی پیمانکار واجد شرایط (حداقل ۳). برای کالاهای تخصصی یا پروژه‌های با پیچیدگی فنی بالا (مثلاً نصب کوره ذوب).,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
86c5773d-2265-4e57-bedb-93a5d4298021,ENUM_TYPE,TT,Two-Stage Tender,مناقصه دو مرحله‌ای,ابتدا پیشنهادات فنی بدون قیمت دریافت می‌شود، سپس پس از تأیید فنی، پیمانکاران منتخب قیمت ارائه می‌دهند. مناسب پروژه‌های EPC/طراحی و ساخت.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
ba73a23d-b34e-4b9e-bf3e-6f18e7eaa06c,ENUM_TYPE,IT,International Tender,مناقصه بین‌المللی,برای خرید از تأمین‌کنندگان خارجی یا مشارکت بین‌المللی. الزامات نرخ ارز، LC و تحریم‌ها باید رعایت شود.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
20ed20b2-acb1-4ab6-a378-42b1c718a4eb,ENUM_TYPE,AU,Public Auction,مزایده عمومی,فروش اموال مازاد، ضایعات، یا واگذاری حقوق بهره‌برداری. بالاترین قیمت برنده است.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
e6f2fda8-d296-4e88-bae4-42bb91e3c89d,ENUM_TYPE,AU_L,Limited Auction,مزایده محدود,دعوت از چند خریدار واجد شرایط برای فروش کالاهای خاص (مثلاً فروش کاتد مس به مشتریان خاص).,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
5eff0845-8497-4ec6-9092-1ec6d068a643,ENUM_TYPE,RA,Reverse Auction,مزایده معکوس,خریدار قیمت را اعلام می‌کند و فروشندگان قیمت پایین‌تر پیشنهاد می‌دهند (کاهشی). برای کالاهای استاندارد با رقابت زیاد.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
2634ee94-d3f0-4aa7-8aa4-0bbf5b7ba0f1,ENUM_TYPE,RFQ,Request for Quotation,استعلام بها (کتبی),دریافت حداقل ۳ فاکتور قیمت از تأمین‌کنندگان. مناسب خرید قطعات یدکی، لوازم مصرفی، خدمات ساده.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
2ac6d646-de6c-476d-8d96-09bfeb942212,ENUM_TYPE,RFQ_T,Technical RFQ,استعلام بها با ارزیابی فنی,مانند استعلام بها، اما نیاز به تطابق فنی. برای خرید تجهیزات تخصصی با مبلغ متوسط.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
4243540f-e861-497d-a454-3dd222991d15,ENUM_TYPE,DIR,Direct Purchase,خرید مستقیم (ترک تشریفات),بدون رقابت. فقط در موارد قانونی: انحصار، شرایط اضطراری، سقف پایین، یا مصوبه خاص. مجوز کمیسیون الزامی است.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
ebba10b5-8421-4b01-bbf7-13b124c08eac,ENUM_TYPE,EMG,Emergency Direct Purchase,ترک تشریفات اضطراری,برای رفع خطرات جانی، خسارت مالی یا توقف خط تولید. باید مستندات اضطراری ثبت شود.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
f385a443-ae87-451a-8483-38a737a5b4f7,ENUM_TYPE,SOS,Sole Source,خرید انحصاری (Sole Source),تنها یک تأمین‌کننده موجود است (حق اختراع، دانش فنی، قطعه انحصاری). نیاز به توجیه فنی و تأیید کمیسیون عالی.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
348aaafb-0583-439c-bbfd-5e9c9b4a1acf,ENUM_TYPE,FW,Framework Agreement,قرارداد چارچوب دوره‌ای,توافق با یک یا چند پیمانکار برای شرایط کلی، سپس سفارش‌های بعدی (call-off) بدون مناقصه مجدد. مناسب خدمات تکراری (نت، حمل، نظافت).,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
a3b8965b-8f5b-4510-bcfb-bc6a5e7b8feb,ENUM_TYPE,DYN,Dynamic Purchasing System,سیستم خرید پویا,سامانه الکترونیکی که تأمین‌کنندگان در هر زمان می‌توانند ثبت‌نام کنند و برای سفارشات آینده واجد شرایط شوند. مناسب کالاهای رایج با استاندارد.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
f1323101-faa7-4bc0-9a08-80a3255b4aaf,ENUM_TYPE,EP,Public-Private Partnership,مشارکت عمومی-خصوصی (PPP),"پروژه‌های BOT, BOO, BLT. سرمایه‌گذاری بخش خصوصی با بازگشت از محل بهره‌برداری. نیاز به مصوبه هیأت وزیران.",293ad58b-6033-4f7f-924f-92a14d83e881,true,false
f0d0ad98-dc9a-4b4d-855d-876c25fdc554,ENUM_TYPE,JV,Joint Venture,مشارکت سرمایه‌گذاری مشترک,تشکیل شرکت پروژه با شریک خارجی/داخلی. هر شریک سهمی از تولید/سود می‌برد.,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
bcbed63a-4536-418c-8a22-8e17fa780229,ENUM_TYPE,INQ,Simple Inquiry,استعلام ساده (شفاهی/مکتوب),,293ad58b-6033-4f7f-924f-92a14d83e881,true,false
3269340c-111f-4185-8f69-77eb961a1193,ENUM_TYPE,ENUM_REGULATION_SOURCE,لیست مراجع تصویب قوانین,لیست مراجع تصویب قوانین,Parent category for لیست مراجع تصویب قوانین,,true,false
59d398e1-b398-41c2-81b8-b19b9ec7985f,ENUM_TYPE,IP,Islamic Parliament,مجلس شورای اسلامی,تصویب قوانین بالادستی مانند قانون مناقصات، قانون معادن، قانون بودجه,3269340c-111f-4185-8f69-77eb961a1193,true,false
970bc815-a07c-4940-b856-d9b9473a0eeb,ENUM_TYPE,CAB,Cabinet of Ministers,هیأت وزیران,تصویب آیین‌نامه‌های اجرایی قوانین (مانند آیین‌نامه معاملات دولتی),3269340c-111f-4185-8f69-77eb961a1193,true,false
f33bf35a-7461-420b-8c96-bc13ed8baebc,ENUM_TYPE,PBO,Plan and Budget Organization,سازمان برنامه و بودجه,کنترل تخصیص بودجه، نظارت بر تعهدات مالی شرکت‌های دولتی,3269340c-111f-4185-8f69-77eb961a1193,true,false
3ae00c3b-c859-494a-afec-73f32ccc6c7b,ENUM_TYPE,GIO,General Inspection Organization,سازمان بازرسی کل کشور,نظارت بر حسن اجرای قوانین، رسیدگی به تخلفات و شکایات,3269340c-111f-4185-8f69-77eb961a1193,true,false
a6e3d9f6-edde-4fda-bc73-df9cc7398dca,ENUM_TYPE,COA,Court of Audit,دیوان محاسبات کشور,رسیدگی به حساب‌ها و انطباق معاملات با بودجه مصوب,3269340c-111f-4185-8f69-77eb961a1193,true,false
8beb00a5-fa85-4228-9e56-0e969b032973,ENUM_TYPE,MIMT,"Ministry of Industry, Mine & Trade",وزارت صنعت، معدن و تجارت,ابلاغ بخشنامه‌ها و دستورالعمل‌های تخصصی (حقوق دولتی معادن، استاندارد),3269340c-111f-4185-8f69-77eb961a1193,true,false
426941c7-d1b2-48f8-8106-4515c1e10c9f,ENUM_TYPE,IMIDRO,IMIDRO,سازمان ایمیدرو,مقررات واگذاری پهنه‌ها، صلاحیت پیمانکاران معدنی، پروژه‌های مشارکتی,3269340c-111f-4185-8f69-77eb961a1193,true,false
4d4004cb-025f-486d-bf35-fbafb38b1248,ENUM_TYPE,REG,Local Regulations,قوانین محلی (شوراها و سازمان‌های استانی),مصوبات شوراهای شهر/روستا و دستورالعمل‌های سازمان‌های استانی (مانند صمت استان),3269340c-111f-4185-8f69-77eb961a1193,true,false
7757e10e-a9c4-435c-a33b-eabf335453f4,ENUM_TYPE,CPPO,Consumer and Producer Protection Org.,سازمان حمایت مصرف‌کنندگان و تولیدکنندگان,نظارت بر قیمت‌های پایه و جلوگیری از تخلفات در خرید/فروش کالاهای مشمول,3269340c-111f-4185-8f69-77eb961a1193,true,false
a82e89f9-601c-4763-b9e9-1ef73f248e4c,ENUM_TYPE,INSO,Iran National Standards Org.,سازمان ملی استاندارد,الزام به رعایت استانداردهای اجباری در تجهیزات و کالاهای وارداتی/تولیدی,3269340c-111f-4185-8f69-77eb961a1193,true,false
efcea557-d1db-4f28-9e76-f29d61c3698f,ENUM_TYPE,NICBD,NICICO Board of Directors,هیأت مدیره NICICO,تصویب آیین‌نامه معاملات شرکت و سقف اختیارات مدیرعامل,3269340c-111f-4185-8f69-77eb961a1193,true,false
b448960f-eaee-49e1-8f8c-64c0a6648298,ENUM_TYPE,NTC,NICICO Transaction Commission,کمیسیون معاملات NICICO,تدوین دستورالعمل‌های اجرایی داخلی,3269340c-111f-4185-8f69-77eb961a1193,true,false
80a8beb7-3e5f-4162-bd66-0bf342082324,ENUM_TYPE,TAG,Government Trading Punishment Org.,سازمان تعزیرات حکومتی,رسیدگی به تخلفات قاچاق کالا و ارز، تخلفات صنفی در معاملات,3269340c-111f-4185-8f69-77eb961a1193,true,false
e930f267-61e3-4219-8938-8ce89305b49a,ENUM_TYPE,ICCIMA,Iran Chamber of Commerce,اتاق بازرگانی، صنایع، معادن و کشاورزی,اعتبارسنجی از طریق کارت بازرگانی، استعلام عضویت,3269340c-111f-4185-8f69-77eb961a1193,true,false
9e578789-f712-48fc-ad66-23f68188d380,ENUM_TYPE,GCH,Iran Guilds Chamber,اتاق اصناف ایران,صدور پروانه کسب و نظارت بر واحدهای صنفی (برای پیمانکاران حقیقی),3269340c-111f-4185-8f69-77eb961a1193,true,false
3b70104f-b778-4991-a007-486673e30406,ENUM_TYPE,IOA,Industrial Guild Organization,سازمان نظام صنفی,رسیدگی به تخلفات صنفی و انضباط حرفه‌ای,3269340c-111f-4185-8f69-77eb961a1193,true,false
becdf620-973d-4eeb-883f-2b357f9ab20f,ENUM_TYPE,AOB,Audit Organization,سازمان حسابرسی,به عنوان بازرس قانونی شرکت، بر انطباق مالی معاملات نظارت دارد,3269340c-111f-4185-8f69-77eb961a1193,true,false
2d6b4fb4-1002-439c-a936-ab06977f9e47,ENUM_TYPE,AIB,Approved Inspection Bodies,شرکت‌های بازرسی فنی تأییدشده,بازرسی فنی و کیفی کالاها در هنگام تحویل (بازرسی منشأ یا مقصد),3269340c-111f-4185-8f69-77eb961a1193,true,false
95b7149a-c0a8-4db3-9920-4893a6a6cf4b,ENUM_TYPE,ENUM_COMMITTEE_FORMAT,انواع روش برگزاری کمیسیون معاملات,انواع روش برگزاری کمیسیون معاملات,Parent category for انواع روش برگزاری کمیسیون معاملات,,true,false
a46d447a-b18a-485e-8021-0182217f305c,ENUM_TYPE,IPC,In-Person Committee,کمیسیون حضوری,جلسه با حضور فیزیکی اعضای کمیسیون در یک محل مشخص برگزار می‌شود.,95b7149a-c0a8-4db3-9920-4893a6a6cf4b,true,false
7942baa7-6920-4b70-aaab-afd857438171,ENUM_TYPE,OVC,Online Video Conference Committee,کمیسیون ویدئوکنفرانسی,جلسه از طریق سامانه ویدئوکنفرانس یا ارتباط آنلاین برگزار می‌شود.,95b7149a-c0a8-4db3-9920-4893a6a6cf4b,true,false
03225f08-b0a4-4524-8759-bc6fc616faba,ENUM_TYPE,HBC,Hybrid Committee,کمیسیون ترکیبی,بخشی از اعضا حضوری و بخشی از طریق ارتباط آنلاین در جلسه شرکت می‌کنند.,95b7149a-c0a8-4db3-9920-4893a6a6cf4b,true,false
cf1b1f97-a3e0-4ff2-bcf7-92e996d8da82,ENUM_TYPE,CRC,Correspondence Committee,کمیسیون مکاتبه‌ای,تصمیم‌گیری بدون تشکیل جلسه هم‌زمان و از طریق گردش مستندات (فیزیکی یا الکترونیکی) انجام می‌شود.,95b7149a-c0a8-4db3-9920-4893a6a6cf4b,true,false
d639834e-04ee-488d-b124-f15420239b1d,ENUM_TYPE,EMC,Emergency Committee,کمیسیون فوق‌العاده,برای موارد فوری و خارج از برنامه عادی تشکیل می‌شود و می‌تواند حضوری، آنلاین یا ترکیبی برگزار شود.,95b7149a-c0a8-4db3-9920-4893a6a6cf4b,true,false
d5adadca-392c-441a-979f-d66ef40d6f68,ENUM_TYPE,RGC,Regular Committee,کمیسیون عادی,جلسات بر اساس تقویم مشخص (هفتگی، ماهانه یا دوره‌ای) و مطابق آیین‌نامه داخلی برگزار می‌شود.,95b7149a-c0a8-4db3-9920-4893a6a6cf4b,true,false
93bb9163-290e-448b-a936-6ea1122243d1,ENUM_TYPE,ENUM_BUSINESS_DOMAIN,حوزه‌های تخصصی کسب و کار,حوزه‌های تخصصی کسب و کار,Parent category for حوزه‌های تخصصی کسب و کار,,true,false
ca36fe6d-2a6b-4ac8-bf53-de53aec29611,ENUM_TYPE,GME,"Goods, Materials & Equipment",بازرگانی (کالا، مواد و تجهیزات),تأمین، خرید و مدیریت کالاها، مواد اولیه، قطعات و تجهیزات,93bb9163-290e-448b-a936-6ea1122243d1,true,false
63f84706-f14f-41aa-9c21-abd02563fa7f,ENUM_TYPE,COM,"Contracting, Operations & Maintenance",خدمات پیمانکاری، عملیات و نگهداری,قراردادهای اجرایی، عملیات، تعمیرات و نگهداری,93bb9163-290e-448b-a936-6ea1122243d1,true,false
f12a4033-9430-4072-b846-1fa0df076d3c,ENUM_TYPE,TEL,"Technical, Engineering & Laboratory",خدمات فنی، مهندسی و آزمایشگاهی,طراحی، مهندسی، آزمایشگاه، بازرسی و خدمات فنی,93bb9163-290e-448b-a936-6ea1122243d1,true,false
40d9b4f6-2115-4c6c-92a0-aa542fd7e8cf,ENUM_TYPE,CLMP,"Consulting, Legal, Management & Planning",مشاوره، حقوقی، مدیریت و برنامه‌ریزی,مطالعات، مشاوره، برنامه‌ریزی، حقوقی و مدیریت,93bb9163-290e-448b-a936-6ea1122243d1,true,false
2aea130a-ac57-4e50-9e38-8e6530f61866,ENUM_TYPE,FIFI,"Finance, Insurance, Forex & Investment",مالی، بیمه، ارز و سرمایه‌گذاری,امور مالی، خزانه‌داری، بیمه و سرمایه‌گذاری,93bb9163-290e-448b-a936-6ea1122243d1,true,false
517de852-d8c6-4e18-bd15-004ec02c0968,ENUM_TYPE,ITDC,"IT, Data, Cybersecurity & Digital Transformation",فناوری اطلاعات و تحول دیجیتال,فناوری اطلاعات، داده، امنیت سایبری و تحول دیجیتال,93bb9163-290e-448b-a936-6ea1122243d1,true,false
a1fe370d-aee9-470e-bead-0d82c717db1f,ENUM_TYPE,TRSE,"Training, Research & Human Development",آموزش، پژوهش و توسعه منابع انسانی,آموزش، توانمندسازی، پژوهش و توسعه سرمایه انسانی,93bb9163-290e-448b-a936-6ea1122243d1,true,false
cb9e9387-bf71-40d1-bd3c-815f0e95dae2,ENUM_TYPE,PRRI,"Partnership, Real Estate & Intellectual Property",مشارکت، املاک و دارایی‌های فکری,مشارکت‌ها، املاک، برند، پتنت و IP,93bb9163-290e-448b-a936-6ea1122243d1,true,false
986def39-787e-4bd0-b5c0-3a51dc0558c5,ENUM_TYPE,LTCW,"Logistics, Transport, Customs & Warehousing",لجستیک، حمل‌ونقل و زنجیره تأمین,حمل‌ونقل، گمرک، انبارداری و لجستیک,93bb9163-290e-448b-a936-6ea1122243d1,true,false
29351b83-d158-406f-9bff-f31e2cc2e230,ENUM_TYPE,SWC,"Support, Welfare & Cultural Services",خدمات پشتیبانی، رفاهی و فرهنگی,خدمات عمومی، رفاهی، فرهنگی و پشتیبانی,93bb9163-290e-448b-a936-6ea1122243d1,true,false
80a5f5ba-2533-4695-9b83-c51048b83fa3,ENUM_TYPE,MAV,"Medical, Agricultural & Veterinary Services",خدمات درمانی، کشاورزی و دامپزشکی,خدمات سلامت، کشاورزی و دامپزشکی,93bb9163-290e-448b-a936-6ea1122243d1,true,false
f68f8d25-202e-4cca-8bce-bbf54977c237,ENUM_TYPE,CSR,CSR & Sustainability,مسئولیت اجتماعی و توسعه پایدار,مسئولیت اجتماعی، محیط پیرامونی و توسعه پایدار,93bb9163-290e-448b-a936-6ea1122243d1,true,false
71d10ba7-fc59-493f-b6bb-5c7000cf1733,ENUM_TYPE,SCM,Supply Chain & Commercial Management,بازرگانی و فروش,تأمین، خرید، فروش، صادرات و واردات,93bb9163-290e-448b-a936-6ea1122243d1,true,false
22fae2e8-563c-4872-ae75-cec7b54ba40e,ENUM_TYPE,HSE,"Health, Safety & Environment",بهداشت، ایمنی و محیط زیست,مدیریت HSE و الزامات مرتبط,93bb9163-290e-448b-a936-6ea1122243d1,true,false
acfa117c-d662-45a8-a854-a7bff01e835e,ENUM_TYPE,EXG,Exploration & Geology,اکتشاف و زمین‌شناسی,فعالیت‌های اکتشافی و زمین‌شناسی,93bb9163-290e-448b-a936-6ea1122243d1,true,false
5cb13693-febc-4d5e-81cc-52e6e8bf961f,ENUM_TYPE,PCP,Production Planning & Control,برنامه‌ریزی و کنترل تولید,برنامه‌ریزی، کنترل و پایش تولید,93bb9163-290e-448b-a936-6ea1122243d1,true,false
